 ,Area,Mean,Min,Max,Angle,Length
233,1332.327,148.503,62,237,-65.056,249.202
234,1208.069,93.411,71,148,-114.228,230.494
235,1401.360,175.596,85,248,-121.159,264.051
236,1145.940,170.157,85,248,0.000,215.447
237,1063.101,128.870,73,234,-90.000,199.683
238,1056.197,173.425,65,241,-98.130,185.785
239,1097.617,160.157,88,216,-58.299,209.995
240,1498.005,177.590,27,249,-3.240,278.951
241,600.583,211.540,106,254,-121.430,110.850
242,931.939,216.341,87,252,-128.928,175.624
243,1277.101,183.622,83,245,1.273,236.525
244,945.745,165.139,75,243,8.616,175.388
245,918.132,103.083,77,206,80.538,159.819
246,1304.714,186.815,90,251,6.203,243.145
247,973.358,173.255,82,233,-88.315,178.741
248,1401.360,173.103,95,248,-28.610,263.370
249,1097.617,126.516,69,218,-101.889,204.060
250,925.036,211.612,96,254,42.563,174.796
251,911.229,212.182,85,254,-124.418,171.990
252,614.389,196.674,105,251,-76.608,113.436
253,745.551,195.398,104,247,-20.171,137.155
254,434.905,192.460,102,252,-105.945,76.511
255,621.293,140.989,96,241,-124.046,117.325
256,911.229,173.803,74,252,-22.964,168.359
257,966.455,208.793,87,248,-128.530,181.367
258,621.293,181.411,93,247,-61.074,114.073
259,717.938,174.240,76,252,-97.970,132.651
260,317.550,141.239,81,226,-50.528,57.863
261,759.358,189.627,73,253,24.179,141.124
262,842.197,142.541,69,238,-36.304,159.754
263,1132.133,215.494,36,247,-105.255,209.699
264,1297.811,162.633,56,248,-88.132,241.850
265,828.390,177.600,72,235,-37.451,155.550
266,662.712,102.208,62,216,-65.659,121.117
267,704.132,147.314,72,251,-60.832,129.385
268,662.712,167.375,86,253,-44.145,124.490
269,731.745,124.066,86,243,-91.123,134.023
270,835.293,182.066,82,240,-93.945,152.751
271,856.003,204.129,91,252,45.659,161.644
272,780.067,165.230,88,240,-75.466,146.571
273,828.390,119.208,67,213,-73.113,153.765
274,994.068,172.576,67,249,11.470,184.985
275,897.423,216.562,69,250,34.186,168.338
276,1629.167,135.831,62,211,-43.264,306.687
277,1159.746,118.875,78,151,-87.879,212.966
278,655.809,142.326,68,193,-43.264,122.675
279,711.035,142.650,64,190,-48.180,133.972
280,628.196,124.923,61,187,-32.276,118.087
281,704.132,159.814,65,219,-4.667,129.171
282,614.389,123.685,63,208,-117.759,112.826
283,745.551,122.574,57,216,-108.778,138.756
284,676.519,121.735,63,197,-121.373,126.170
285,911.229,130.174,63,188,-161.847,168.666
286,1145.940,118.331,62,182,-29.396,214.113
287,1408.263,141.000,64,219,-140.711,261.397
288,828.390,137.892,54,224,-35.538,158.212
289,662.712,79.021,36,183,-76.264,121.714
290,579.873,142.333,82,210,-47.911,109.755
291,469.421,128.853,55,191,-102.339,86.065
292,1249.488,194.773,91,248,39.472,231.450
293,918.132,204.744,86,255,88.210,168.236
294,1318.521,161.733,70,248,32.005,247.869
295,849.100,230.537,125,255,-23.199,160.078
296,987.165,155.615,69,250,-100.008,181.424
297,904.326,224.397,124,252,-38.660,168.236
298,1290.908,183.947,109,252,-84.806,232.165
299,1249.488,188.144,70,253,-78.440,235.999
300,1083.810,190.561,70,242,-128.660,201.883
301,642.002,168.613,85,228,-23.199,120.058
302,1829.361,128.868,100,236,-96.147,343.537
303,2989.107,119.744,58,185,30.256,584.017
304,1428.973,118.575,51,191,48.918,271.882
305,3361.883,160.029,64,228,50.013,637.826
306,1208.069,134.577,41,217,47.726,234.355
307,849.100,123.878,48,205,23.199,160.078
308,738.648,150.832,49,202,-37.304,138.731
309,711.035,180.350,75,218,-28.610,131.685
310,1097.617,153.396,62,215,-31.701,209.995
311,3748.465,92.186,53,195,-47.099,710.177
312,2699.171,120.013,52,193,-40.030,514.703
313,1815.555,142.144,59,195,-48.077,346.060
314,738.648,105.916,46,202,34.287,139.920
315,490.131,89.676,49,129,28.072,89.332
316,1277.101,158.827,60,223,-62.301,237.399
317,2574.912,152.196,85,216,11.189,487.452
318,1332.327,115.466,84,193,-116.030,251.463
319,1042.391,176.106,80,251,43.919,196.968
320,1484.199,183.819,86,253,-136.507,282.492
321,1332.327,151.187,92,243,178.781,247.032
322,973.358,199.468,90,245,-11.634,182.411
323,1926.007,131.717,85,238,-122.093,365.955
324,1442.779,119.943,75,219,-91.123,268.047
325,1898.394,122.007,82,231,-42.049,360.902
326,1525.618,100.701,60,231,-67.218,284.973
327,1277.101,163.016,70,237,-71.966,237.631
328,876.713,112.543,68,215,33.690,170.518
329,2367.815,146.496,71,244,29.578,447.122
330,1470.392,165.488,92,250,-13.241,275.314
331,931.939,202.570,68,246,46.219,174.678
332,945.745,112.139,88,184,6.911,174.678
333,1235.682,144.425,57,231,-52.352,232.284
334,614.389,156.427,67,219,-70.710,111.347
335,931.939,94.985,63,162,-43.781,174.678
336,1456.586,188.749,94,253,52.028,273.301
337,849.100,168.789,84,240,-35.754,161.879
338,559.163,191.790,81,254,21.251,101.487
339,780.067,178.257,107,254,-19.093,144.579
340,918.132,157.519,65,220,-80.538,159.819
341,1180.456,136.556,58,235,-106.699,219.447
342,1090.714,149.399,98,246,0.000,204.937
343,890.519,132.372,82,246,-80.838,165.004
344,987.165,167.853,74,250,-54.090,188.149
345,1359.940,160.635,95,214,-62.904,253.813
346,1263.295,177.699,77,252,165.964,216.661
347,1594.651,176.693,60,225,-69.677,302.597
348,1125.230,139.012,57,235,129.987,212.609
349,945.745,144.701,63,229,-76.373,178.431
350,1083.810,84.809,57,157,-49.086,208.610
351,752.454,172.661,69,225,60.524,138.830
352,3140.979,213.826,96,253,51.103,594.165
353,1290.908,147.904,69,250,-74.745,239.656
354,1221.875,142.384,70,248,9.246,228.931
355,1484.199,141.721,72,241,-59.589,280.284
356,1387.553,130.632,67,229,-60.832,258.769
357,1580.844,100.140,43,212,-118.369,298.601
358,1166.649,115.284,70,205,-135.000,208.080
359,918.132,160.774,83,239,-102.339,172.130
360,752.454,111.514,80,208,-122.471,137.029
361,1691.296,176.380,101,231,-12.426,317.470
362,503.937,185.589,130,238,16.390,93.115
363,1125.230,169.037,96,242,34.875,211.371
364,655.809,202.895,122,226,19.983,123.012
365,987.165,168.007,81,221,-18.435,166.172
366,835.293,200.421,101,236,-17.819,154.549
367,918.132,104.105,84,157,59.036,183.843
368,835.293,48.355,20,131,22.166,153.203
