 ,Area,Mean,Min,Max,Angle,Length
324,2235.963,144.798,48,232,-12.995,206.502
325,2715.097,157.441,31,206,-91.169,252.859
326,1650.353,88.468,27,199,-90.000,154.780
327,1916.539,137.875,24,202,-81.634,177.304
328,1863.302,140.629,24,215,-68.839,171.504
329,1437.404,132.648,17,180,-76.504,132.646
330,2182.725,131.720,39,196,30.256,215.027
331,3140.995,91.059,24,161,-116.565,265.342
332,1916.539,84.431,30,170,0.000,180.576
333,1517.260,106.877,39,234,-81.254,135.721
334,2821.572,133.594,22,225,-72.979,264.387
335,3966.172,133.691,27,188,-62.021,373.900
336,2528.767,156.874,19,238,-43.264,240.891
337,3167.614,151.723,26,232,-38.047,301.368
338,3540.274,108.391,29,233,-120.964,361.005
339,4338.832,101.601,26,227,-48.013,416.469
340,3114.376,141.521,43,246,-2.045,289.106
341,3593.511,44.867,24,179,-55.840,349.161
342,2794.953,69.076,34,163,2.291,258.172
343,2555.386,148.875,31,235,71.175,239.839
344,1650.353,170.677,60,227,55.784,155.979
345,1330.930,141.900,45,229,77.735,121.436
346,2661.860,148.640,26,232,45.000,240.781
347,1756.828,86.773,27,202,38.660,165.179
348,1756.828,139.152,19,231,86.309,160.271
349,1543.879,104.931,38,170,113.749,140.917
350,1543.879,90.569,17,194,104.534,143.907
351,2076.251,182.769,40,216,54.638,196.122
352,2182.725,137.683,43,221,-45.000,197.002
353,2076.251,161.038,85,198,-82.304,192.630
354,1810.065,93.574,32,148,-17.879,168.055
355,1703.590,91.625,37,147,57.804,164.614
356,2129.488,106.075,38,166,-29.932,196.461
357,1277.693,137.521,90,179,-75.964,106.362
358,1543.879,72.310,20,193,68.199,138.919
359,2289.200,128.872,51,193,-43.091,219.013
360,2049.632,119.481,35,208,3.180,186.022
361,2502.149,150.351,37,207,-45.000,226.188
362,1650.353,101.258,27,231,-90.000,154.780
363,2023.014,80.000,25,226,-101.004,189.214
364,1863.302,153.757,39,235,0.000,175.417
365,2635.242,164.111,33,225,-56.310,260.431
366,2262.581,131.506,25,209,-33.690,223.226
367,2422.293,115.462,28,185,-50.194,241.774
368,2528.767,108.263,42,191,-33.024,246.138
369,2049.632,106.766,34,188,32.005,194.692
370,4445.306,123.641,25,240,-92.862,413.261
371,2422.293,159.374,21,205,45.000,218.891
372,2954.665,120.658,24,205,-59.036,300.838
373,2901.428,72.101,16,223,29.476,272.615
374,3912.934,102.449,18,199,52.815,375.604
375,2422.293,119.901,31,209,-41.424,233.940
